tweet.id,tweet.created_at,tweet.text,tweet.user.name,tweet.user.screen_name,tweet.user.location,tweet.user.id,tweet.user.followers_count,tweet.user.friends_count,tweet.user.favourites_count,tweet.user.description
1255505113927606273,2020-04-29 14:31:59,RT @craignewmark: Deploying #DMARC protects both you and your customers at a time when #Covid-19 phishing is soaring. Do your part. You can…,Kaja,KajaCiglic,"Ljubljana, Slovenia",2790734404,1398,938,16884,Not all those who wonder are lost... but some are. Slovenian Microsoftee. Views are my own.
1255505112610549760,2020-04-29 14:31:59,Some day we can Return  #beach #burbles #picoftheday #photography #photooftheday #fun #funny #love #hope #covid https://t.co/FYepvuIcPK,Angelica,Arenosky,Donde amanezca mejor,109107249,687,828,377,"Amante de Dios, Disfruta del arte, de los gadgets, de la lectura, gusta de escribir, de la buena comida. Le late un buen vino, blanco o tinto, aderezado contigo"
1255505108672094217,2020-04-29 14:31:58,RT @anectweet: #mHealth apps can play an important role in #healthcare provision during #COVID-19. We are participating in a study to devel…,Stephen Russell,BrusselsRussell,"Brussels, Belgium",955070023726518272,229,159,788,"Secretary-General of @anectweet, the European consumer voice in standardisation. Over 30 years of experience in standards fora, big & small. Views are personal."
1255505108537937924,2020-04-29 14:31:58,The inter-state tensions in #India have flared amid #COVID-19 as #TamilNadu has constructed a wall on the border wi… https://t.co/gBbAEWnuz6,Indus News,indusdotnews,,996321449735544832,15986,167,42,"News from around the world. Follow us for exclusive insights, diverse analysis and in-depth coverage. Broadcasting from Pakistan."
1255505108336508931,2020-04-29 14:31:58,"on behalf of the state government, expressed gratitude to the branch for the gesture. Dr @LadanSalihu1 said the don… https://t.co/NSRsMUlDFo",Lawal Muazu Bauchi,L_Muazu,Nigeria,1077004070555185153,4391,406,703,"Special Assistant on New Media to @SenBalaMohammed, Executive Governor of @bauchistate | Advocate of Youths inclusion in Governance | Founder @BauchiSaiMatasa."
1255505093056761858,2020-04-29 14:31:54,All #Covid cases being found out now would have been triggered WHILE the lockdown has been in effect. This would me… https://t.co/K6KPnSfKOZ,Anjaneya Bondre,prodigal_fatman,Mumbai,34667373,195,286,2006,"The anti-Tony Stark, sadak chaap comedian, mischievious father and even irritating husband!"
1255505092318543874,2020-04-29 14:31:54,"RT @immivoice: Varun is working on Google’s Ad platform, keeping the economy going for billions of people across the globe during the #coro…",Abhishek K Sharma,RealAKS15,"Texas, USA",915753773745795072,9,21,802,
1255505087717429251,2020-04-29 14:31:53,RT @GordonGChang: Don't let #China get away with this one: Beijing charges Prez #Trump's response to #coronavirus was slow: https://t.co/hW…,微笑小暴牙,SaiYin13,,1134594835036291072,48,140,8320,Handsome
1255505085330849795,2020-04-29 14:31:53,RT @packlesshepherd: Belief in #Science Influences #PhysicalDistancing  in Response to #COVID-19 #Lockdown Policies  New working paper out…,Luis Velastegui M,Velastegui7183,Santiago,3374218985,209,955,873,"Magister en Políticas Públicas de la @fen_uchile, Economista de la @FCSHEspol. No hay recetas simples para una sociedad compleja. Igualdad de oportunidades."
1255505081941864449,2020-04-29 14:31:52,"RT @RanaParamjit102: #COVID #Coronawarriors #Weareworking 15/04/20 As a part of our daily cleaning goal of our area, today cleaning done at…",Harpreet Singh,Happyabps7,,885910974796103680,7,287,1123,
1255505080020865027,2020-04-29 14:31:51,RT @GordonGChang: Don't let #China get away with this one: Beijing charges Prez #Trump's response to #coronavirus was slow: https://t.co/hW…,Tsui Jacky,TsuiJacky1,,1169471365298044928,117,166,16261,"手足歸隊，刻容緩  NO CCP IN THE WORLD, FREE HK"
1255505074996068358,2020-04-29 14:31:50,RT @Feorlean: This is nonsense.  Virtually no business I have spoken to supports continuation without an extension.  None believe that clar…,'Oor' Axel Foley,Roadwarrior29,Atlantis.....mostly,336558514,4718,2400,316105,"When one door closes....................another one slams in your face. #IvotedSNP Please do not add me to lists or you will be blocked, thank you."
1255505071619670024,2020-04-29 14:31:49,RT @chrisbergpov: SHOCKING: MN Sen &amp; Dr. @drscottjensen said that he received a 7 pg doc from @mnhealth to fill out death certificates with…,Julia Robertson,joolzrob,,1249119007,63,563,2505,Love following Bike Racing Road and Track
1255505067622518784,2020-04-29 14:31:48,"RT @immivoice: Varun is working on Google’s Ad platform, keeping the economy going for billions of people across the globe during the #coro…",Ramanan,Ramanan_COS,,952942256805179392,11,24,1159,
1255505058764140545,2020-04-29 14:31:46,Here’s a look at how the rules for claiming certain tax losses have been modified to provide businesses and individ… https://t.co/EUTMo2cpiq,The Hoffman Group,HoffmanGroupLLC,"Baltimore, MD",894559306611380224,296,386,421,We are a full-service accounting and consulting firm dedicated to helping clients maximize profitability and reach their financial goals.
1255505048672579585,2020-04-29 14:31:44,"RT @SGNL13: Check out how we used #ArcGISRuntimeSDK for Android, to aid workflow at #Covid-19dashboards, Desktop:https://t.co/Civf64itG4. M…",Clement B. Oke,clemokey,Nigeria,773659622,22,136,26,"GIS Analyst, full-stack web and mobile developer, researcher and lover of anything beans."
1255505042356031490,2020-04-29 14:31:42,Useful info. #COVID-19: The top seven diseases that put you at risk https://t.co/X09lehBiB5,Pharmacy U,PharmacyU,"Toronto, Ontario",402881322,1992,1717,759,"Bringing together a growing community of engaged pharmacists from across Canada, who are looking to build strong connections to improve their business."
1255505042003709954,2020-04-29 14:31:42,RT @GordonGChang: Don't let #China get away with this one: Beijing charges Prez #Trump's response to #coronavirus was slow: https://t.co/hW…,❤️Q the Quokka❤️🇦🇺🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇺🇸⭐️⭐️⭐️,Suzloveslife,West Aust,1269230888,7036,7040,61517,"✝️🇦🇺Aussie, 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧UK born. 🇺🇸USA pol #CCOT #KAG #AussieQ #maga #auspol unfollow=unfollow, I follow back most"
1255505037650001920,2020-04-29 14:31:41,@SyedaShehlaRaza Sindh Cabinet approves Covid 19 Emergency Relief Ordinance. Watch Expert Analysis  #SindhGovt… https://t.co/PThcP6H1h9,M Azhar Siddique,AzharSiddique,Pakistan,234081025,5315,5185,6761,"Advocate Supreme Court of Pakistan, Human Rights Activist & Pro Bono Publico Lawyer, Columnist.."
1255505026719637507,2020-04-29 14:31:39,"""SMEs need access to tech for financial services but also just to run their business… customers expect to access th… https://t.co/RlLQmOv4rf",Capitalise,Capitalisers,"London, England",3353063909,4106,1180,2092,"https://t.co/dTn9IdkyWe enables #Accountants and their clients to find, compare and apply for finance.  Proud winner of #Nesta #OpenUpChallenge #OpenBanking"
1255505024043683840,2020-04-29 14:31:38,RT @chrisbergpov: SHOCKING: MN Sen &amp; Dr. @drscottjensen said that he received a 7 pg doc from @mnhealth to fill out death certificates with…,10Ten,10Ten24677782,,1241109513354104834,2,69,421,On here to learn the Truth
1255505022516957185,2020-04-29 14:31:38,Respected @CMOMaharashtra @uddhavthackeray @ThaneCollector I left job for a change and got strucked at vizag due to… https://t.co/qjqkttIn5C,R∆V!,ravi521987,"Mumbai, India",720384709,15,52,130,NvRR GivEE uPP
1255505020327464965,2020-04-29 14:31:37,Dayvectors posting for thu 30:04:20 / NEWS COMMENTARY FOR APRIL 2020 / https://t.co/ZuojAlaTeQ / #COVID-19 #Trump #Biden #Election2020,Greg Goebel,gvgoebel,Loveland CO,28377304,134,0,6,Old white American guy.
1255505018087780352,2020-04-29 14:31:37,"RT @amitmalviya: As WB government’s disastrous handling of #Covid gets exposed, CM Mamata Banerjee warns journalists against reporting inco…",omprakash,yparakash,,357016106,15,42,15524,"राष्ट्रवाद सर्व प्रथम, अग्निहोत्र एक पवित्र होम है जो  सबको सद्धबुधि व समर्धि दे सकता है"
1255505012349972484,2020-04-29 14:31:35,COVID-19 daily round up – Wednesday 29 April 2020 https://t.co/iG3ATwH9hS via @@fethiyetimes #coronavirusturkey #covid-19 #stayhome,FethiyeTimes,FethiyeTimes,Fethiye,27871503,840,150,94,"FETHIYE-TIMES | LOVE-FETHIYE  Founded in 2005 serving a Turkish delight of reviews, news and information so your stay in Fethiye and Oludeniz is fantastic"
1255505006687662087,2020-04-29 14:31:34,@Marriyum_A @a_hafeezshaikh Sindh Cabinet approves Covid 19 Emergency Relief Ordinance. Watch Expert Analysis… https://t.co/phvwQjlZx4,M Azhar Siddique,AzharSiddique,Pakistan,234081025,5315,5185,6761,"Advocate Supreme Court of Pakistan, Human Rights Activist & Pro Bono Publico Lawyer, Columnist.."
1255504998680735750,2020-04-29 14:31:32,RT @YardCapitalist: Be Supportive  Be Careful  Be Alert  Be Kind  &amp; Be Ready to fight Corona  #BePositive #positive #BeSupportive #supporti…,Ankit Rai Gautam,AnkitRaiGautam,Bangalore,541109921,19,18,2,Follow Your Dreams
1255504998542331906,2020-04-29 14:31:32,"Consumers see coronavirus measures lasting beyond April, but say they feel supported by key institutions: Toluna an… https://t.co/oBmEJoDol2",Rotageek - Reinventing Scheduling,Rotageek,London and Melbourne,19456939,1610,2877,658,We create data-driven schedules that work for businesses and the people they employ. Tweets about #retail #healthcare #wfm #operations #hr #tech
1255504988593442816,2020-04-29 14:31:30,#COVID Am I the only one who sees the stock market as a gold mine for the rich and connected. The multi millionaire… https://t.co/BRpqVJ7l6v,F X Moore,FXMoore2,"Titusville, FL",1010022437956665344,7479,7716,2364,Disabled Vet Army Medic BA Biology/Chem PAC  A proud Progressive who would have died for this country & still would. A polytheist #Resist #StopTrump #ImpeachNow
1255504981140045825,2020-04-29 14:31:28,RT @kristendahlgren: After 8 rounds of chemo and 25 rounds of radiation I AM DONE WITH CANCER TREATMENT!! No hugs or high 5’s ... not even…,KGW News,KGWNews,"Portland, Oregon",14185814,227619,1236,3741,"Breaking news, weather, entertainment, & information, for Portland area; NBC affiliate; News tips: newsdesk@kgw.com or TEXT (503) 226-5111 #kgwnews #kgw"
1255504977780506630,2020-04-29 14:31:27,RT @AndyOstroy: He heads the Force of Task But refuses to wear a mask So scared of his boss Who he dares not cross Where the fuck are his b…,June McMullen😎☀️👨🏼‍🌾👩🏼‍🏫🐶🌺🌻📚,JuneMcMullen4,"Arizona, USA",934869947104165888,546,1184,58885,"Jersey girl gone West, special ed teacher, loves husband, pets, nature, helpers and country #Biden2020 ,proud “demoncrat”"
1255504971031863303,2020-04-29 14:31:25,RT @GordonGChang: Don't let #China get away with this one: Beijing charges Prez #Trump's response to #coronavirus was slow: https://t.co/hW…,#Publius,PatrickHenry911,AFG or another vacation spot,1147323110,8208,8328,79790,"Christian, 4th gen vet, OIF/OEF/ORS/OFS, #AFG advisor, counterintel, trilingual, MBA +1 grad degree, no racism/PC, cons, #AmericaFirst (all races), #MAGA"
1255504969660325888,2020-04-29 14:31:25,PSE MB Market Sectors  TOP GAINERS 1. Fast Food +4.09% 2. #COVID-19 +3.64% 3. Telco +3.34%  TOP LOSERS 1. MiddleCla… https://t.co/J6kok1UK1E,Merkado Barkada,MerkadoBarkada,Makati City,1131814083752128512,471,267,475,Fun financial news for Filipinos | Daily newsletter | Market analysis | Boiled memes | Follow and subscribe to receive everything automatically: https://t.co/cc0afUEX9c
1255504969215750144,2020-04-29 14:31:25,Yes. Support workers not emissions #cdnpoli  we must tackle bot #covid&lt;&gt;#climate crisis now  #WorkersNotEmissions… https://t.co/UwOgsScMxo,Climate Watcher Masked,pmagn,Canada,27049579,9156,10064,108465,#istayontheground #XR #XRvan #ClimateCrisis #ClimatEmergency  IT/WEB/Photography/Farming/Science/Global Warming/Climate Change/Ocean Acidification
1255504967672180741,2020-04-29 14:31:25,RT @epw_in: What are the ways in which the #COVID-19 pandemic is affecting our lives? @epw_in’s coverage looks at various aspects of the #c…,anthropologyworks,anthroworks,"Washington, D.C.",66804635,24184,18751,2222,"Cultural anthropologist Barbara Miller offers you updates on what is important and relevant about people, culture, change, and policy around the world"
1255504967550545921,2020-04-29 14:31:25,RT @SangmaConrad: The CM Control Room is activated to centrally monitor the #COVID situation in Meghalaya. The same platform will be utilis…,AH ADil,ADil83083849,"Phulbari, India",1250316195594506241,32,232,338,"During crisis, Unite together to handle the situation."
1255504957450653701,2020-04-29 14:31:22,"RT @amitmalviya: As WB government’s disastrous handling of #Covid gets exposed, CM Mamata Banerjee warns journalists against reporting inco…",Praveen Bhosale,prabhoindia,India,440182186,290,282,18974,
1255504953973575680,2020-04-29 14:31:21,Antiviral spray that costs just £7 and protects surfaces from #COVID-19 for up to 90 DAYS goes on sale in Hong Kong… https://t.co/90Qb7jrM0C,Quamasparagi,Quamasparagi,"London, England",351267073,660,1948,26514,"“If in the twilight of memory we should meet once more, we shall speak again together and you shall sing to me a deeper song..."" (Kahlil Gibran)"
1255504949171150851,2020-04-29 14:31:20,Indian PM Modi spoke to Bangladeshi PM at 5.20 PM IST; Extended Bangla Nabo Barsho &amp; Ramadan greetings to PM Hasina… https://t.co/XsWn1CZiWZ,Sidhant Sibal,sidhant,"नई दिल्ली, भारत",17670329,18392,992,4433,Principal Diplomatic & Defence Correspondent for @WIONews. Bylines in @dna. Previously @DDnewsLive. Dog Lover.
1255504946717392898,2020-04-29 14:31:20,"RT @MandelaTb: @kot @TIKenya @AmnestyKenya @KELINKenya @NEPHAKKENYA @HERAF_Kenya CommunitiesRdiamond fields, include them in the #Covid-19…",NEPHAK,NEPHAKKENYA,"Nairobi, Kenya",477630098,1088,1221,88,Works for Good Health and Well-being of communities. Partners with @MOH_Kenya @NASCOP @NACC_Kenya @KenyaGovernors
1255504940845449217,2020-04-29 14:31:18,RT @datagram1: #covid-19 #CoronavirusLockdown #Corona  The UK government has reclassified covid 19. It is no longer a high consequence infe…,kris kielman,Tarotfritts100,,112460760,871,1138,75808,
1255504934629449729,2020-04-29 14:31:17,$HUM CFO: says tapped debt market to insure liquidity.. remain well capitalized... says will lower debt level as #Covid crisis abates,Bertha Coombs,berthacoombs,New York,93687723,15855,690,8010,CNBC Nasdaq & #healthcare reporter. Chocoholic. #RedSoxNation #Cubana Fluent Spanglish speaker. https://t.co/rD6qZqHcYP
1255504927486627842,2020-04-29 14:31:15,RT @chrisbergpov: SHOCKING: MN Sen &amp; Dr. @drscottjensen said that he received a 7 pg doc from @mnhealth to fill out death certificates with…,Cosmic Kabuki,cosmik_hit,The final frontier,61060139,1064,1616,36240,I don't think it's that easy to get into heaven. Sin clouds the mind. Love finds the Way. #ExonerateFlynn
1255504924634423297,2020-04-29 14:31:14,"RT @DrAravindh: Wen d whole world is applauding medicos for their struggles against COVID, m shocked to see money-hungry mobs scavenging th…",Dr. Alankrita Gupta,alankritagupt,,323559334,11,14,4,
1255504921652314118,2020-04-29 14:31:14,"RT @amitmalviya: As WB government’s disastrous handling of #Covid gets exposed, CM Mamata Banerjee warns journalists against reporting inco…",Akshay Rathoor,akshayrathoorg1,,1253044888507240455,40,228,1519,
1255504916388462595,2020-04-29 14:31:12,RT @DillanYogendra1: Medical Realities launches free online #COVID-19 platform for medical workers https://t.co/SBNOPlaZyW via @MobiHealthN…,Medic Bleep,MedicBleep,London,882880051662008321,605,613,1695,#PagerPurge #InstantMessenger for #healthcare organisations to save each worker in the #NHS time & deliver the best #PatientCare Made with love by @MedCreations
1255504915251814407,2020-04-29 14:31:12,@ameerabbas84 Sindh Cabinet approves Covid 19 Emergency Relief Ordinance. Watch Expert Analysis  #SindhGovt… https://t.co/LTV1HguToM,M Azhar Siddique,AzharSiddique,Pakistan,234081025,5315,5185,6761,"Advocate Supreme Court of Pakistan, Human Rights Activist & Pro Bono Publico Lawyer, Columnist.."
1255504907555278853,2020-04-29 14:31:10,RT @New10_AgEcon: 🔥🔥Weekly #meatpacking of #beef and #pork has dramatically slowed YoY due to #COVID related closures and slowdowns. Should…,Bob White,INFBbobwhite,Indiana Farm Bureau,1923566622,374,420,569,Director National Government Relations
1255504889901469697,2020-04-29 14:31:06,RT @GordonGChang: Don't let #China get away with this one: Beijing charges Prez #Trump's response to #coronavirus was slow: https://t.co/hW…,t3abubl3💖,iklt3a,,1237933188653056001,51,97,6955,"my heart is bleeding for my country,countrymen🇵🇭💔🙏🏼"
1255504888806739974,2020-04-29 14:31:06,RT @VeganPoet: #WednesdayMotivation  #COVID19  #CoronaVirusUpdates  #CoronavirusPandemic  #COVID  #environment    While people are in #lock…,"{🌹,🏴🚩,🎃,🏺} Diogenes the #Cynic",ScienceDiogenes,the web,912415881505923073,3412,3693,59781,✨🖤💙 Cynicism≠cynicism. AnarchaMarxian Mutualist. Ally. Disabled. Progressive.  Psychology undergrad. Allyship is operational solidarity. they/them. fido.
1255504881177317376,2020-04-29 14:31:04,RT @DiabeticCyborgg: #Where the #coronavirus is hitting #RuralAmerica #hard https://t.co/2Za4OM81qE via @voxdotcom #News #COVID #COVID19 #G…,Kat Capps,KatCapps,Western States Pact,18006752,47088,44565,146664,"“A Republic, if you can keep it.” #Liberal #Progressive RT≠endorse Likes=BM"
1255504880820785160,2020-04-29 14:31:04,RT @DillanYogendra1: Medical Realities launches free online #COVID-19 platform for medical workers https://t.co/SBNOPlaZyW via @MobiHealthN…,Dr Sandeep Bansal,iDrSunny,"Newport, UK",112492796,2440,4289,12511,Revolutionising Communications in NHS @TheQCommunity @FMLM_UK @UKFCI Member. CEO @MedicBleep. Faculty @HarvardMed @BartsXMed Fellow @RoyalSocietyofArts @R_S_P_H
1255504880355225601,2020-04-29 14:31:04,"RT @FactTank: As of 5:05 p.m. ET. the number of confirmed #Coronavirus #COVID-19 cases reached 1,004,908 in the U.S., according to @JHUSyst…",Jill Carpenter,jcclicks,California,383330720,1354,4589,2352,VP Marketing - @cirrusinsight Prev: @DecisionCalc @MYndAnalytics #whsotu @PTSDinfo @Quaker @SCJohnson #Nikon #Canon @Smugmug #Exeter #Dartmouth #ChicagoBooth
1255504879323426818,2020-04-29 14:31:04,RT @3SixtyGsG: Watch @3SixtyGsG CEO @KhandaniM talks about the impact of #COVID-19 and measures taken by @3SixtyGsG in response to the #cor…,Daniel Marven Foundation,DanielmarvenFou,South Africa,1207295478079074304,16151,1252,5224,Rebuilding the human dignity & humanitarian work. Email  info@danielmarven.co.za
1255504864626585607,2020-04-29 14:31:00,"RT @amitmalviya: As WB government’s disastrous handling of #Covid gets exposed, CM Mamata Banerjee warns journalists against reporting inco…",Rahul Choudhary,RahulKu05168804,"New Delhi, India",1076666295628685312,652,736,82625,only Hindutva 😊
1255504861988257792,2020-04-29 14:30:59,Flying safe with @AirAsia during #Covid-19. Safety measures taken by airline and advice &amp; FAQ for passengers. https://t.co/5B47vq32JE,Economy Traveller,EconomyTravlr,"Brisbane, Australia",914394620,91,266,82,
1255504858347638784,2020-04-29 14:30:59,RT @GwenGraham: “Florida medical examiners were releasing coronavirus death data. The state made them stop.” ⁦@HealthyFla⁩ is underreportin…,Cathy,CathyNotToday,Ass in Florida;Heart in Mass,1072638936672014341,2857,2682,70357,"ohh,ohhh Boston you’re my home : Lover of dogs . #Constitution/Rule of Law/Science : Instantly block MAGA: MyBodyMyChoice #RESIST #HereRightMatters"
1255504851976499204,2020-04-29 14:30:57,Got ideas on how the Commerce Department should collect COVID-19 business impact info?  Then send in your comments… https://t.co/1as4uaCR7l,RegAlytics,RegAlytics,"New York, NY",1123680257087889408,23,221,0,"Accurate, clean, vetted, daily regulatory data from US regulators. Enriched by regulatory experts. Delivered in the most flexible format available."
1255504848528777218,2020-04-29 14:30:56,RT @GordonGChang: Don't let #China get away with this one: Beijing charges Prez #Trump's response to #coronavirus was slow: https://t.co/hW…,Be Non Human ®,BeNonHuman,"California, USA",351172025,1518,4988,94780,Elevating the world from mediocrity to greatness. | Fashion Inspiration | International Brand | Est. MMXII
1255504846440017929,2020-04-29 14:30:56,Online Learning Makes Strides During COVID-19 #MackTrucks #COVID-19 #FleetMaintenance https://t.co/9Cvu0zbEp7,Equipment Today,EquipmentToday,"Fort Atkinson, WI",36059407,32230,10185,1204,"Construction industry, equipment and technology-related news to help you run your business and equipment fleet more efficiently. https://t.co/YjW971SHhS"
1255504841125900290,2020-04-29 14:30:54,RT @SMaurizi: it's incredible to me that some dangerous Italian #mafiaBosses will get released under #houseArrest due to #COVID while Julia…,Bel Nash,bel_nagy,,3248453770,2957,3028,102713,"Painter, animal lover and lifelong anti-Tory socialist"
1255504818501750784,2020-04-29 14:30:49,RT @CriticalCareNow: Some thoughts on the Greenland approach to intubating the COVID patient. List is not complete and constantly evolving.…,Anil Prasad,Anil_Prasad1234,"Chennai, India",956452500474769408,172,1562,5433,Anaesthesiologist...
1255504815620308998,2020-04-29 14:30:48,"RT @massivesci: Conferences are moving online because of #coronavirus, and they should stay there.  https://t.co/AEhunzHXoD #COVID #coronav…",Chris Barncard,chrisbarncard,"Madison, Wis.",16786363,637,1751,5334,"Science writer. Co-founder, Starkweather Nanoroasters."
1255504808271888390,2020-04-29 14:30:47,RT @kristendahlgren: After 8 rounds of chemo and 25 rounds of radiation I AM DONE WITH CANCER TREATMENT!! No hugs or high 5’s ... not even…,Riley Malone,RileyMalone10,,823917511418793985,137,617,42726,
1255504805969170432,2020-04-29 14:30:46,I designed this by request. It’s good for people who use journaling to cope with stress or those interested in trac… https://t.co/xXRh72I56s,KarinaFabian,KarinaFabian,Florida,18032928,910,429,480,"Writing stories to make you laugh, shudder, or think-sometimes all at the same time!"
1255504804425674753,2020-04-29 14:30:46,RT @rifatabdullahh: #COVID-19  One More. A renowned and Famous Poet Ayoub Saabir has written this for you. https://t.co/Eek3jW14Y1,MOHSIN AHMAD SHEIKH,Mohsin96639578,"Anantnag, Jammu And Kashmir",889100090287284226,79,381,15908,....
1255504795726745607,2020-04-29 14:30:44,"RT @APPOLICE100: DGP AP, Shri Gautam Sawang, IPS saluted the magnanimous gesture of Smt Lokamani of East Godavari District who on receiving…",arshad khan,goldey_3,saudi arabia,324869989,251,1594,58632,I am indian working in saudi arsbia as a supervisor
1255504785446404101,2020-04-29 14:30:41,"We're #InThisTogether! Support #BBB Accredited Charities like USA for UNHCR, @UNRefugeeAgency. #COVID #Coronavirus… https://t.co/fWL0gGPyC8",Give.org,wisegiving,,175485027,2436,1413,8082,"https://t.co/XSZCgMQmL2 has over 10,000 reports on national and local charities, making it easy for donors to give wisely."
1255504785131876353,2020-04-29 14:30:41,Five year forecast shows property market could fall as much as 10% before rebounding.  #Property #PropertyUK… https://t.co/0xQVyJkMrv,Crest Lets,Crest_Lets,"Hull, England",761858347041783808,334,324,2677,Crest Lets Ltd offer a professional and comprehensive letting and property management service across the regions of Hull and East Riding.
1255504784557322244,2020-04-29 14:30:41,"#COVID-19 has changed not only best times to post, but also  message volume and other metics that will affect your… https://t.co/YBMKsGqHGh",Love Local Design,lovelocaldesign,"New Haven, CT",940160851,210,359,108,"We offer web design, UX/UI, and video services with a personal touch. Our mission is to help startups & small businesses grow!"
1255504779129823233,2020-04-29 14:30:40,"RT @BeachMilk: Queensland Premier(Governor) FAKES HER FLU SHOT!  Didn’t feel a thing” she said, but that was probably because the cap was s…",BeckHunter,BeckHunter3,,1027384082139729923,267,327,40988,
1255504778152599558,2020-04-29 14:30:39,"RT @ExpressPune: The Pune Municipal Corporation has undertaken a drive to disinfect its office after working hours, following a spike in #C…",Sarcastic Fringehead,VikasMaity,India,392611108,348,329,53469,A man of Solitary disposition.
1255504777380868096,2020-04-29 14:30:39,“We’re focusing a huge amount on helping advisers understand how to change their business processes” our CEO Barry… https://t.co/qjYNzRqh0L,Royal London,RoyalLondon,United Kingdom,2397882062,6200,3104,3108,Customer with a query? @RoyalLondonHelp can help.
1255504776650948611,2020-04-29 14:30:39,RT @sayedzbukhari: 3rd batch of 14 metric tons worth medical (PPEs) &amp; food supplies from #UAE reached Pakistan today.  🇵🇰🇦🇪  Thankyou for c…,Pak Army,PakArmy17482341,,1234319807996219394,0,14,41,
1255504774348365824,2020-04-29 14:30:39,RT @scrowder: QOTD: What do you think of YouTube’s censoring anything that disagrees with the World Health Organization?   Do you think ban…,Scott Garber,WillyWarner42,"Tranquility Base, Lunar Surface",741045160419557377,91,37,30166,"Two arms two legs, all that jazz and more"
1255504769424281602,2020-04-29 14:30:37,IN THE NEWS: #covid made working from home the new normal so the FCC is creating Wi-Fi lane. via @MikeFeibus… https://t.co/vv83Goxn4e,insight.tech,insightdottech,United States,800935720080855044,3707,1564,2066,"THE source for the latest and greatest #IoT solutions, innovations and trends."
1255504752353456128,2020-04-29 14:30:33,#BethEckenrode argues for #passivehouse helping to beat #COVID-19.  .  #COVID19 #highperformancebuilding… https://t.co/1RWOgvoIsH,NAPHN,naphnetwork,North America,449014035,3435,1549,692,"Leading the transformation of the building industry to low-energy, high-performance Passive House design and construction."
1255504751392931840,2020-04-29 14:30:33,"RT @Dr_Ellie: Latest data on #covid suggests some clear undisputable patterns about background of patients.  In the UK,  ITU patients are 7…",Blue Hue,hueyblur,"England, United Kingdom",927353692889763847,201,172,11516,“Do the right thing. It will gratify some people and astonish the rest.”
1255504739820847114,2020-04-29 14:30:30,Are you an educator transitioning students to online and at-home learning? @CommonSense media offers tips and resea… https://t.co/f4UK2qxjtv,Raffi Foundation,RaffiFoundation,Canada,93663716,3168,1256,1172,Raffi Foundation for Child Honouring: @Raffi_RC and educator @kwiens62 invite you to a compassion revolution—take the online course!
1255504735362310145,2020-04-29 14:30:29,RT @kristendahlgren: After 8 rounds of chemo and 25 rounds of radiation I AM DONE WITH CANCER TREATMENT!! No hugs or high 5’s ... not even…,Debi Schlutow,DoolinDebi,,1623165288,3023,510,390221,"While Ireland may not be my physical home, it is the home of my heart! Happy to spread to the joy, peace and love that is Ireland! Rochester, Michigan USA"
1255504730261991430,2020-04-29 14:30:28,Someone please tell Airbnb to STAY SAFE! They’re not getting the message. I cancelled a 30 day visit to Barcelona b… https://t.co/0TzpR5a8Rr,Mary Jefferson,mljefferson,DC Metro area,14133362,154,267,49,"Marketing consultant providing strategic direction, graphic design, web expertise, public relations #PR, direct mail, internet and #email #marketing expertise."
1255504729993555969,2020-04-29 14:30:28,"Nurses Day is May 6, 2020!  Our nurses have done so much since the COVID-19 outbreak.  Please show your appreciatio… https://t.co/vtO1yxDbvQ",Life Coach,XLifeCoach,,2398596552,725,642,10,"Twitter Social Media account focused on tweets about business, life, love, money, joy and happiness. Designer of motivational quotes, greeting cards and gifts."
1255504729955799040,2020-04-29 14:30:28,"RT @BeachMilk: During WWI, the ROCKEFELLER Institute for Medical Research took advantage of a huge new pool of soldier human guinea pigs to…",Better,BetterInsides, London,3380303669,264,314,107,Party
1255504724314542081,2020-04-29 14:30:27,RT @AshishXL: Are we fighting #COVID or some ego battle? Why is Haryana govt behaving so strange https://t.co/2mvF9rJ6fS,Neeraj Kumar Yadav,yadneeraj,New Delhi,126897931,208,151,46166,
1255504721433055239,2020-04-29 14:30:26,"RT @BioNTech_Group: What a special moment! The first participant was dosed with our #COVID-19 vaccine candidate BNT162. Furthermore, the fi…",whitebear,undefinednomad,,105319921,107,109,4921,
1255504715057520640,2020-04-29 14:30:24,RT @scrowder: QOTD: What do you think of YouTube’s censoring anything that disagrees with the World Health Organization?   Do you think ban…,Americana 🇺🇸 #Trump2020,m_fasn8,United States,790466514860343296,279,217,22993,Proud American Latina ✝️ Thank God for President Trump! 🙏🏻
1255504714839527431,2020-04-29 14:30:24,"4 CISOs,  2 CEOs, 1 global crisis: The ingredients for an exclusive panel discussion on how entities are emerging f… https://t.co/nWntMTzhcQ",HealthcareInfoSec,healthinfosec,"Princeton, New Jersey",97039329,4947,201,35,"HealthcareInfoSecurity brings you the most up-to-date healthcare security, #HIPAA and risk management news. Part of the @ISMG_News network."
