tweet.id,tweet.created_at,tweet.text,tweet.user.name,tweet.user.screen_name,tweet.user.location,tweet.user.id,tweet.user.followers_count,tweet.user.friends_count,tweet.user.favourites_count,tweet.user.description
1257465530778189824,2020-05-05 00:21:59,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,💙joon💙,Miriam47918323,,1175453485581553664,7,51,2558,OT7🥺😊
1257465530488741888,2020-05-05 00:21:59,Prepping for #CincoDeMayo ...  Pineapple Mango salsa for my fish tacos...😜 #Quarantine #COVID19 https://t.co/aJiAkinFQA,Deeper Than Deep Dish Hammers n Vogues🎧 💵🏃‍️💨,Monolithiclegin,"PHL,NOLA,CHI,NY,Vegas,Cali,AZ",391603585,1144,1042,7630,"🔱  /jē ,dē  'pē/ 🔱"
1257465456635645957,2020-05-05 00:21:42,RT @LetsEatCakeXx: This quarantine is starting to get to me... 🤪 #BoredInTheHouse   Help me become #OnlyFans’ #1 Whore (like @more_milf) &amp;…,Quest Redward,QRedward,Paris,1082061399881383936,5,56,804,
1257465432434446336,2020-05-05 00:21:36,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,I-Lovelies(NY)⁷𖧵🐯🐱🦊🐿,Cuteyhoney16,"New York, NY",492823368,1674,3915,111087,This ia a FAN ACCOUNT for Horror as well as Marvel & DC movies! I'm also into Anime! I'm ARMY and MOA (MOARMY)!😄
1257465408086573061,2020-05-05 00:21:30,RT @SanchezMychel: Who’s with me on this one 😂😂😂😂 #jockeys #gainweight #Quarantine https://t.co/5azzwLNvJs,Beach Mama,Beachmamax3,,1670781624,338,1171,113849,
1257465407708909569,2020-05-05 00:21:30,SNAC #StayAtHome Workout Motivation #Quarantine  @VictorConte’s Fighter Training Stack #Howyalikeit  Ready to Take… https://t.co/bE2SLEn0s5,SNAC System,SNACsystem,San Francisco Bay Area,46444600,16727,279,1657,"BALCO Victor Conte's sports nutrition company. SNAC offers supplements that improve your level of fitness, help lose fat, build muscle, and enhance performance."
1257465391162548226,2020-05-05 00:21:26,RT @bekaso2004: #no1 #quarantine practice #blender #blender3d #procreate #3dmodeling #3d #modling #blenderguru #rocket #quarantine #stayhom…,3D Render Robot,3drenderbot,The Web,3992805111,3388,4,0,I retweet 3d related stuff. You can request new hashtags by contacting my creator @mattiascibien. Mention me with @3drenderbot
1257465384900444161,2020-05-05 00:21:24,RT @clayaiken: #QUARANTINE QUIZ TIME!!   LET'S SEE HOW SMART YOU ARE!!  Some of these #virtualclassroom #school assignments from wcpss teac…,Martha Ellis,musicfan135,,272042244,305,744,7654,
1257465369196933125,2020-05-05 00:21:21,Looking for something #healthy to devour on your #quarantine? You can't go past our amazing Vegetable Chow Mein wit… https://t.co/U11AzqM1YF,George Yang's Chinese Cuisine,GeorgeYangs,"Phoenix, AZ",1116836523431694336,3,0,0,George Yang's is far from a typical Chinese restaurant with several varieties of Asian food offered and award-winning recipes.
1257465346149228549,2020-05-05 00:21:15,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,バンタンチョア❤️❤️❤️,wIpO2J7OtQSu8AB,,1256562149331046405,0,12,53,방탄 진짜 좋아하는 사람이고 한국사람이 아닙니다‼️
1257465338091974656,2020-05-05 00:21:13,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,Nicegirl,Mrsjinyoung7,,936061363000102912,186,379,73201,@Peludas7G Stan Got7 😔👌
1257465334140788737,2020-05-05 00:21:12,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,Vân Trang,lnvtrng,Việt Nam,857993079525068802,22,81,2220,
1257465326293393408,2020-05-05 00:21:11,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,👉Jarjar🇹🇭,JPandangg,,1196275163261587457,2,30,249,I💜BTS→  ARMY 💜BTS❣️ I'm Army❣️🇹🇭
1257465286711795713,2020-05-05 00:21:01,RT @JAXBlog: My daughter's top ten board game picks in the link below.  What are yours? https://t.co/tNOOo4h8Gb #QuarantineLife #Quarantine…,Boardgames News Bot,Botj2s,"Paris, France",892780683135000576,1155,91,71902,Robot on Boardgames ! #j2s #boardgame #tabletop #boardgames Every Language !
1257465277631148033,2020-05-05 00:20:59,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,バンタンチョア❤️❤️❤️,wIpO2J7OtQSu8AB,,1256562149331046405,0,12,53,방탄 진짜 좋아하는 사람이고 한국사람이 아닙니다‼️
1257465258115022848,2020-05-05 00:20:54,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,REMA... ⁷,armybts7530,المملكة العربية السعودية,1119284921523167233,50,18,761,Army..💜
1257465255644598273,2020-05-05 00:20:54,RT @jasonfreddyxxx: OH! What’s going on here? Is Freddy bottoming? Find out in the upcoming video! https://t.co/ogsfdOcSHf @GayPorn_Amateur…,Jason and Freddy,jasonfreddyxxx,"Dallas, TX",19291664,17505,3035,3952,"Horror Movie Freaks, Gym Geeks, Sex Junkies and from Dallas, TX. CashApp $Jasonfm 💷. https://t.co/yVnK3B2iWN"
1257465235465781249,2020-05-05 00:20:49,bored in the haus #quarantine https://t.co/B53X60irbY,Nick Sampson,Nsampsonite,"West Hollywood, CA",53147156,537,273,3364,
1257465232945033216,2020-05-05 00:20:48,RT @xxooanessa: People must think I’m crazy when they catch me filming for #onlyfans 😝 Come see what i do behind the scenes! https://t.co/3…,Big J,BigJ42069,"San Antonio, TX",617732587,37,698,80827,Why do we fall?  To get back up.
1257465227307876364,2020-05-05 00:20:47,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,Aracely,Aracely28035087,,1227083664451870720,0,31,751,army💜
1257465172073086976,2020-05-05 00:20:34,#theemotionalwar  #Doctors  #Lockdown #shortfilm  Full movie #Quarantine #MustWatch https://t.co/ovUScV7Zf1,Gopi Gpr,amGopiGpr,"Tiruchirapalli, India",204439931,1255,112,2302,"in this world 🎬 cinema is my world  , best actor awards...  Supporting Actor in #rajaranguski,#irumbuthirai #adangamaru #96movie #aadai #serversundaram #hero"
1257465150296199169,2020-05-05 00:20:29,Covering May at CyberFM Spotlight: Rainbow in the Dark by Liliac! Yep! It's a Cover Song! Fill those guilty pleasur… https://t.co/lFlnu0MVz9,CyberFM,Cyber_FM,"Kingsland, GA",37498503,64316,40,821,"You see us as you want to see us...a brain, and an athlete, and a basket case, a princess, and a criminal."
1257465149553881088,2020-05-05 00:20:28,RT @LetsEatCakeXx: This quarantine is starting to get to me... 🤪 #BoredInTheHouse   Help me become #OnlyFans’ #1 Whore (like @more_milf) &amp;…,thinkingaboutit,thinkin54331589,Northern indiana,1194124242197069824,54,99,302,just a bi married guy
1257465144579436544,2020-05-05 00:20:27,Listening to my fiancée introduce our cats over Zoom to her work out class is so pure. #Quarantine #QuarantinedQueers #COVIDー19,Stephanie Izzett,kier1918,Probably with the birds ,742020364457238531,9,134,130,"2ft 38 inches tall. 🏳️‍🌈  Silence is golden, talking is silver."
1257465117194805253,2020-05-05 00:20:21,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,มิวมิ้ว,isryyxm,,1197489993440038912,23,498,2794,ชอบผู้ชายใส่นาฬิกาเรือนละล้านค่ะ อย่างเช่น คิม นัมจุน
1257465116209098753,2020-05-05 00:20:20,RT @jonmagnussonof: A lot of people all over the world are struggling due to #corona. Since I'm a musician the best thing I can offer is en…,Tuffy/TuffyProds🚫NO DM's🚫,talktotuffy,RealTV/Sports/Music/Paranormal,382590363,2343,3615,16670,E.Tbiz/FormerMVDirector-Hollywood/Boxing🥊Analyst/REALITYtv/Investigative/Paranormal/Music/Make https://t.co/vY9KWi7nsT if Mood'sRight OrBy MoonLight  RespectGuns/Weapons🚫
1257465107006795777,2020-05-05 00:20:18,RT @Xxxd04835296: Horny as shit 😂 any mutuals from Aberdeen #horny #nudes #hornygirl #pussy #porn #Quarantine #scotland #aberdeen,i dont want this,idontwa26383984,,1237351674928418816,48,549,655,Bi male ✌🏼
1257465104012107778,2020-05-05 00:20:18,"RT @CreateAPro: CAP TV EPISODE 87!!  On this week's episode, @CasterShow chats with @NickStappOkay! Find out what Nick has been doing durin…",John Ryan,Wolfie_128,,889916094374457344,56,210,3364,A little of everything. Mainly Referee and Pro Wrestling Trainee at Create A Pro Wrestling Academy.
1257465103831699456,2020-05-05 00:20:17,"RT @kathleenmadigan: .@CHSDistillingCo Carolina Reaper Vodka, new Kroger tulips🌷, Tanya cuts “Delta Dawn,” diner lobster dinners 🦞, &amp; free…",Mavislu,mavislou59,"Virginia, USA",3581225297,446,2099,259867,"Funnier sober,loves cake"
1257465101273239552,2020-05-05 00:20:17,RT @jordzcomedy: Back to work after #quarantine !!! https://t.co/0cYNA8yxjJ,.,DisGameIHateit,EN2,1154484847559217153,1383,866,57988,
1257465095321346049,2020-05-05 00:20:15,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,มิวมิ้ว,isryyxm,,1197489993440038912,23,498,2794,ชอบผู้ชายใส่นาฬิกาเรือนละล้านค่ะ อย่างเช่น คิม นัมจุน
1257465091039117312,2020-05-05 00:20:14,So now @MACKONTHERADIO &amp; @iAmLettyB have to start asking those #parenting questions we’re all wondering about: What… https://t.co/zPLdwbsgea,939MIA,939MIA,"Miami, FL",67172663,6724,1298,3228,"93.9MIA - Variety from the 80s, 90s and Today! Home of #MackInTheMorning w/ @iamLettyB @Mackontheradio, @GiGiDiazLIVE, @FayOnAir & @LuluyLala"
1257465058709233664,2020-05-05 00:20:07,RT @billboard: Ariana Grande looks stunning in a new #quarantine selfie 📸 https://t.co/e8cAPgbAQD,𝘈𝘯𝘨𝘦𝘭 𝘎𝘳𝘢𝘯𝘥𝘦𝘉𝘢𝘯𝘦𝘚𝘰𝘭𝘰 😇 😈,shadowmalec23,Edom,2699939628,1947,4361,318047,Ariana Grande/Malec fanacc. Daughter of the most powerful prince of Hell 😈. #Malec #DeckerStar #Reylo. IG: Angel_Elena_Gomez. Follow @kat_lovegood for HP
1257465050358517762,2020-05-05 00:20:05,"RT @LUIGI_VEN: You want to earn bitcoin in automatic without doing anything, really easy, take advantage of your time at home .. !! How..??…",Juan Cordero,JuanCor70014892,,789967472757792768,615,2827,1452,marketing digital. productos digitales. inversionista. emprendedor y apasionado en serie.
1257465048060104704,2020-05-05 00:20:04,#Quarantine Games Episode 16  #basketballathome edition. Today we brought out some new moves and NAILED it!! I give… https://t.co/faOBW5bpsy,Andrew Sapiano,winwithandrew,Ontario,335707883,202,889,70,Teaching #men about #essentialoils and how to incorporate them into their everyday lives for a better #wellbeing Click the link below for more info👇
1257465040304844801,2020-05-05 00:20:02,USS Theodore Roosevelt sailors still showing virus symptoms despite month of isolation https://t.co/SsFAyKln6K… https://t.co/CUHqyZcQvg,Rich Tehrani,rtehrani,"Trumbull, CT",5654932,25620,25120,28648,CEO TMC: #Futurist #Influencer #Keynote #Speaker #Cloud #IoT #Blockchain #Cybersecurity #VoIP #CRM #UCaaS #BigData #Analytics #AI #MachineLearning #SDWAN #IIoT
1257465030846668802,2020-05-05 00:20:00,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,⟭⟬ sarah⁷ ⟬⟭,jiymin_,,832507339299106816,108,189,15061,you’re not on bts level so move on
1257465015810043906,2020-05-05 00:19:56,RT @EricaMa77039831: Hi #mom #writingmom #Quarantine #readers my kids and I created a YouTube channel to share our own library since librar…,Tagoli,Tagoli2,,1233639660095778817,5785,5959,15512,WIP is HistFic l #Follows l History l Authors l Writers l Bloggers l Musicians l Actors l Artists l Illustrators l Other Creatives l #WritingCommunity
1257465002753212416,2020-05-05 00:19:53,RT @SapracOrg: Parenting at its best.   #quarantine #childhood #ParentingGoals2020 https://t.co/xqDnWEvLyS,اليوم فوق الارض غدا تحت الارض,UYrDjZxmp77txFD,,1221748944117563394,7,35,178,
1257464990694588418,2020-05-05 00:19:51,RT @Redartist241: Creepy crawly new comic out go check it out on webtoons!!. . . . . .#animation #art #ArtistOnTwitter #comic #comedy #slic…,Animators Pal,AnimatorsPal,Berlin,2785259025,7445,5903,33,"Hey, I'm a friendly robot that brings you the newest animation tweets. I hope to find mostly things about frame by frame animation. Visit my father @justgoscha"
1257464985925672962,2020-05-05 00:19:49,RT @ajwest1104: || I would die 4 U || •• the world misses you #Prince #TheRevolution #ThePurpleOne #PurpleRain . . . . . #Shred #Practice @…,jo,trente_mille,"Amazonas, Brazil",1123274024145043456,10,83,1351,hey 😁
1257464964559896581,2020-05-05 00:19:44,"RT @BkblueM: While y'all getting lazy during #Quarantine, I'm making sure I'm your wall paper https://t.co/70VtShNPAM",Author O.M. Wills (I'm not shit cuz I'm a man🤷‍♀),OMWills,"Seattle, WA",724120468001673217,3531,3527,64771,#Romance #Sciencefiction #Fantasy #Paranormal
1257464960793423873,2020-05-05 00:19:43,RT @sibeledmonds: My Latest Chat: “Color Me Purple!” Join me with your comments here at YouTube &amp; help me maintain sanity in #Quarantine Da…,samadhi peace love happiness freedom,SamadhiPeace,"Connecticut, USA",1407717492,54,127,3711,Yoga. Ayurveda. Vedanta. Samadhi. Nirvana. Art of Living Foundation member & practitioner. Sri Sri Ravi Shankar. Cosmic & Infinite Consciousness.
1257464957915955200,2020-05-05 00:19:43,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,yoongle_boongles,yb_minhee,,1223365879720660992,0,16,184,memento mori • uwu • jumin han is bae
1257464947539234816,2020-05-05 00:19:40,@MDNidhi @InduPartha And the obsession is compounding during the #quarantine.,Kshitij Ahuja,kshitijahuja,New Delhi,27239991,242,300,2861,Edtech Integrator.  + Co-founder: @scholas_tico + Founder: @AcademicData Solutions  Interests: EdTech. Disability Rights. Law. Rural Development. Agriculture. ~
1257464947438694401,2020-05-05 00:19:40,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,⟭⟬Amy💜에이미⁷⟬⟭,Amy62485,,1245053352,67,189,20810,
1257464923929620486,2020-05-05 00:19:35,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,yoongle_boongles,yb_minhee,,1223365879720660992,0,16,184,memento mori • uwu • jumin han is bae
1257464864701890563,2020-05-05 00:19:20,Actual footage of my wife during this quarantine....it’s not been going well!!!!😂😂😂 . #riccardobackyardo… https://t.co/D5Jwaq98Gg,Riccardo Backyardo,riccardobackya1,"Vaughan, Ontario",2741969810,974,1353,5111,Comedian/Parody Song Writer SAVING THE WORLD ONE SMILE AT A TIME Italian Canadian BOOKINGS AVAILABLE FOR ALL EVENTS IN GTA! DM me!
1257464861048614913,2020-05-05 00:19:20,Getting ready for work. Being  “essential “ employee is a blessing and a curse . #quarantine #EssentialWorkers #lazy #ijustwanttochill,Nina,njwilson87,,2376698449,10,77,854,$nwilson1987
1257464811211784192,2020-05-05 00:19:08,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,Sri Rahayu,SriRaha33948308,,1205694663195152384,4,51,1238,"bekerja di 💘bangka belitung,,💐🌸 hay my ARMY 🌹indeonesia 🇲🇨 my fans BTS❤me is name sri rahayu di juluki 💗amymy💞💕"
1257464810712727553,2020-05-05 00:19:08,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,FER...❤MyTime#Shadow💛💚🇧🇷,Fer81bangtan,"São Paulo, Brasil",917060882684895238,25,128,13776,Fan Acount
1257464807139291137,2020-05-05 00:19:07,"Despite two months of #quarantine, I have still somehow yet to learn how to cook for one. Currently making enough c… https://t.co/brOjaGM8kB",Hadley Keller,HadleyDKeller,new york,537800975,605,1579,12596,"Senior Editor @housebeautiful, proud maximalist. Mostly politics here, design on instagram https://t.co/6HmWzX33MH"
1257464796716453888,2020-05-05 00:19:04,"""A problem is an expectation gone wrong. Expectation is the mother of all problems"" #simpleliving #quotes… https://t.co/ZsiMsYZfKB",Live Life,LiveLifeEssence,,1236719725939429376,68,100,3,"All in one but none! A humble try to bring all that we love, under one umbrella. ""Living is the best prayer you can offer to God.  Live Rightly!""  ❤️"
1257464758728560641,2020-05-05 00:18:55,RT @SanchezMychel: Who’s with me on this one 😂😂😂😂 #jockeys #gainweight #Quarantine https://t.co/5azzwLNvJs,eduardo de haay,de_haay,,2385165371,72,122,1499,
1257464755066998785,2020-05-05 00:18:54,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,chel⁷,dejiminvu,,1025512322784157697,580,701,1364,fan account
1257464748871946245,2020-05-05 00:18:53,RT @xxooanessa: People must think I’m crazy when they catch me filming for #onlyfans 😝 Come see what i do behind the scenes! https://t.co/3…,Greenthumb,Greenth74903469,,1119668221928460290,17,450,19478,Money
1257464727585918977,2020-05-05 00:18:48,"""Happy quarantine""?? ""HAPPY quarantine""??  Bitch, TF is *happy* about #Quarantine?!",Darc Ness,NessDarc,Earth,1255994983024386048,15,81,72,"ALL kinds of weird. Here for a good time, not a long time. I forget about 'morals' once I'm here. Art on Instagram: darc_ness1"
1257464718740074496,2020-05-05 00:18:46,RT @scarletmonahan: Alan on lockdown. https://t.co/gsFRrKEZhg #animation #animated #Quarantine #lockdownextension #lockdown #UKlockdown #Mo…,Animators Pal,AnimatorsPal,Berlin,2785259025,7445,5903,33,"Hey, I'm a friendly robot that brings you the newest animation tweets. I hope to find mostly things about frame by frame animation. Visit my father @justgoscha"
1257464717565734912,2020-05-05 00:18:45,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,⟭⟬ 너는내게최고다 ⟬⟭,mitsuihachi,"National Capital Region, Repub",1209345025747800064,12,35,870,𝗹𝗼𝘃𝗲 𝘆𝗼𝘂𝗿𝘀𝗲𝗹𝗳 𝗯𝗲𝗳𝗼𝗿𝗲 𝗮𝗻𝘆𝗼𝗻𝗲 𝗲𝗹𝘀𝗲
1257464707176431616,2020-05-05 00:18:43,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,Yesi Jiménez,yesijmnez,,890305461555273729,42,140,8997,😍 BTS😍
1257464677296193540,2020-05-05 00:18:36,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,⟭⟬Alma Hoshii ⁷❁²⁰¹³,Alma_Hoshii,,859084465590726657,35,246,91773,Proud InsoMooMy ~🕴🏻💣🌒
1257464671105417224,2020-05-05 00:18:34,Don't anger Dr Z'Dar or the Nurse with incredibly high standards!  Cover that face! 😷👍  Non-medical masks from… https://t.co/IbfGJKvMbt,BestOfBad,badmovieman,The Outta London Wasteland,797110447682060288,4119,2671,37479,"Bad Movies, B-Movies, Cult Classics and anything that comes close. Finding the best of bad movies and forgotten greats!"
1257464663224266753,2020-05-05 00:18:32,RT @EddieGriffinCom: Who did this?!! y’all got too much time on your hands 🤣😂🤣👍🏾 #quarantine https://t.co/92qDvPNipE,Mustapha Aliyu,mstphly,Over There,38735234,1951,947,1158,Loyalty is a choice. Now take your frivolous excuses elsewhere
1257464661533839360,2020-05-05 00:18:32,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,Sri Rahayu,SriRaha33948308,,1205694663195152384,4,51,1238,"bekerja di 💘bangka belitung,,💐🌸 hay my ARMY 🌹indeonesia 🇲🇨 my fans BTS❤me is name sri rahayu di juluki 💗amymy💞💕"
1257464640688324608,2020-05-05 00:18:27,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,My_Bangtan🐥🐤,Gi_Mawi13,"Pematang Siantar, Indonesia",1020687264072925184,270,318,8774,"ησ мαттєя нσω ƒαя αραят ωє αяє, уσυя ℓιgнт ѕнιηєѕ ση мє💜🧕🏻, -----ιℓℓєgιяℓ-----,  @BTS_twt  @bts_bighit  @TXT_members @TXT_bighit @BigHitEnt"
1257464632643592193,2020-05-05 00:18:25,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,Isela Salaya,IselaSalaya,"Monterrey, Nuevo León",1140063923359617029,15,576,5190,
1257464629745369089,2020-05-05 00:18:24,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPP…,My_Bangtan🐥🐤,Gi_Mawi13,"Pematang Siantar, Indonesia",1020687264072925184,270,318,8774,"ησ мαттєя нσω ƒαя αραят ωє αяє, уσυя ℓιgнт ѕнιηєѕ ση мє💜🧕🏻, -----ιℓℓєgιяℓ-----,  @BTS_twt  @bts_bighit  @TXT_members @TXT_bighit @BigHitEnt"
1257464617288294401,2020-05-05 00:18:21,RT @BT21_: What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYj…,J💗J🇨🇴📀💜☔ Moon⁷,VasquezJailing,"Cartagena, Colombia",925017168491745280,503,604,85847,Eres el paraguas en mis días lluviosos! 💗💗💗
1257464604898332682,2020-05-05 00:18:19,Got to see my peeps today!!!!!  ❤️❤️ #piperrules  #piper  #niece  #bobby  #bobbyrules  #nephew  #missthem… https://t.co/N4PL1T2HWB,stacey piper,staceyp002,,1390596162,82,700,8648,
1257464597864423429,2020-05-05 00:18:17,"RT @CreateAPro: CAP TV EPISODE 87!!  On this week's episode, @CasterShow chats with @NickStappOkay! Find out what Nick has been doing durin…",Linda Richardson #RomanStrong,xena5094,"Emporia, VA",2185635300,2363,4620,38761,"Love God. Fan of @grimstoyshow, @Lyricoldrap, WWE and anything that have to do with wrestling.#RIPANGRYGRANDPA #RIPSUPERPOPANDSUPERGRAN."
1257464596732010502,2020-05-05 00:18:17,RT @TheRealHoopz: A lil #Football action during #quarantine  🏈😊 https://t.co/lf9Rt10MnV,Quinton Reed *A sPLeNdId cOMbO oF tALeNt & tROUbLe,Q_Possum5,"sT. lOUiS, mO -tHa l0U!",407278354,826,307,43960,MAY MY $P1RIT STAY PUR3 & 1 wit tha UN1V3R$3 MAY Tha H1GH3R P0W3R GUID3 & PROT3CT MII 4 HIM I1 WILL WALK THA L1GHT & $H1N3 EVEN IN THA DARKN3ZZ 1qniya@gmail.com
1257464590931300355,2020-05-05 00:18:15,RT @Mike_Cags: I started a new job working from home. #Quarantine #WorkFromHome #comedy #COVIDー19 #coronavirus https://t.co/CwU7TMvD0n,Koppen With Comic,KoppenWithComic,,1184451157877497863,574,3667,2365,"Podcasting NYC comedians: https://t.co/HVo6v62tn2  Spotify, Google Play, Apple, Stitcher  KoppenWithComic gmail"
1257464581250834432,2020-05-05 00:18:13,Creepy crawly new comic out go check it out on webtoons!!. . . . . .#animation #art #ArtistOnTwitter #comic #comedy… https://t.co/XQ4bCW7Vay,maroon comics,Redartist241,,1098876448465608704,5,19,13,I draw comics about a cartoon version of me messing with stuff in the real world called art imitating life.
1257464556370173953,2020-05-05 00:18:07,"RT @KarenMarieHart: Once upon the end of a #Quarantine  A young mermaid gazed upon a very clean sea. Sunlight framed her mother and sister,…",Brandon,BrandonTriminio,Belize,872947287584120832,17164,8189,256014,"Just a guy trying to make it in an unforgiving world. I Love Music, Games, Books, Animals, History, Art, Nature & Positive Vibes. PEACE LOVE UNITY ALWAYS ✌️😎"
1257464526410321922,2020-05-05 00:18:00,"May the 4th be with you, me, us . . #runner #CostaRica 🇨🇷 #Garmin #nikerunning #adidasrunning #ultraboost #parley… https://t.co/7LQKfPC6cO",J.P. SALAS🏃🚴 🇨🇷,jp_salas,"San José, Costa Rica",131203727,722,984,23541,Runner | Selenophile | Thinker | Music | Movies | Taurus | Romantic
1257464450078191617,2020-05-05 00:17:42,"RT @OnlyXReviews1: For all the subs who might lose their way during #quarantine, here's a reminder of how you are supposed to suck a dom's…",frankiedoggg,frankiedoggg1,"Hercules, CA",1194111843570110464,59,659,2678,"love to perv chat   frankiefaggg on wickr,    doublesdog on kik"
1257464448320770048,2020-05-05 00:17:41,Hey @BooksbyVictoria thank you for all the fun reads during #Quarantine! I’ve read all 10 of your books available t… https://t.co/11I1bCB9Fy,Mariangela Pagán,MariangelaPagan,"Los Angeles, CA",186268987,350,191,6243,Actor 🎭 / Wine Lover 🍷/ Puerto Rican 🇵🇷/ Trying to stay humble and kind...
1257234185506271235,2020-05-04 09:02:42,What's your preference? 😋 ⠀ #Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/YxYjNinDlC,BT21,BT21_,,894537112225067008,6003993,11,30,Created by BTS! #BT21
1257417475160977412,2020-05-04 21:11:02,The #CNCOwners voted and here's which @CNCOmusic member they want to #quarantine with https://t.co/gKHVQWOA8E,billboard,billboard,,9695312,8713268,3197,6424,music • charts • news • more | @billboardcharts • @billboarddance • @billboardhiphop • @billboardlatin • @billboardpride • @billboardbiz
1257414963376906243,2020-05-04 21:01:03,Ariana Grande looks stunning in a new #quarantine selfie 📸 https://t.co/e8cAPgbAQD,billboard,billboard,,9695312,8713268,3197,6424,music • charts • news • more | @billboardcharts • @billboarddance • @billboardhiphop • @billboardlatin • @billboardpride • @billboardbiz
1257459989205090304,2020-05-04 23:59:58,RT @millyschanges: #stuckwithu @justinbieber @ArianaGrande @scooterbraun @sb_projects i’ve been doing lots of tik toks for ur challenges an…,Raj Bhagwandin,unruly_boss_16,Guyana,1195468239708545024,322,305,6017,boss
1257459982032875521,2020-05-04 23:59:56,RT @HarvardHBS: Today's happenings:  🗣How #COVID19 is changing the future of business from @HBSWK  🗣7 ways to reduce stress during #quarant…,Ed Gainey,gainey_ed,"Pittsburgh, PA",2943241042,1054,1880,1483,Enjoying what I have been given
